"X","participant","gender","age","language","logical_training","trial_type","card_type","guess_type","card","guess","response","aim","comments","response_type"
1419,"anon66","male",31,"english","No","XY_XandY","XY","XandY","catele","catandele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1420,"anon66","male",31,"english","No","X_XorY","X","XorY","cat","catorele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1421,"anon66","male",31,"english","No","X_XorY","X","XorY","dog","dogorele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1422,"anon66","male",31,"english","No","XY_X","XY","X","catele","cat","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1423,"anon66","male",31,"english","No","X_XorY","X","XorY","dog","catordog","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1424,"anon66","male",31,"english","No","XY_X","XY","X","catdog","cat","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1425,"anon66","male",31,"english","No","X_XandY","X","XandY","cat","catandele","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1426,"anon66","male",31,"english","No","XY_XorY","XY","XorY","dogele","dogorele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1427,"anon66","male",31,"english","No","XY_Z","XY","Z","catele","dog","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1428,"anon66","male",31,"english","No","XY_Z","XY","Z","dogele","cat","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1429,"anon66","male",31,"english","No","X_XandY","X","XandY","dog","dogandele","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1430,"anon66","male",31,"english","No","XY_Z","XY","Z","catdog","ele","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1431,"anon66","male",31,"english","No","XY_X","XY","X","dogele","ele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1432,"anon66","male",31,"english","No","X_X","X","X","cat","cat","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1433,"anon66","male",31,"english","No","X_Z","X","Z","ele","dog","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1434,"anon66","male",31,"english","No","X_Z","X","Z","ele","cat","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1435,"anon66","male",31,"english","No","X_X","X","X","dog","dog","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1436,"anon66","male",31,"english","No","XY_XorY","XY","XorY","catele","catorele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1437,"anon66","male",31,"english","No","X_Z","X","Z","cat","ele","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1438,"anon66","male",31,"english","No","X_XandY","X","XandY","ele","catandele","wrong","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1439,"anon66","male",31,"english","No","XY_XandY","XY","XandY","dogele","dogandele","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1440,"anon66","male",31,"english","No","XY_XorY","XY","XorY","catdog","catordog","right","I believe the goal of the experiment is to see how people judge what is correct or not when given incomplete answers.","thank you!","quatenary"
1537,"anon71","female",29,"English","No","XY_X","XY","X","dogele","dog","right","To see how we process ambiguous statements","none","quatenary"
1538,"anon71","female",29,"English","No","X_XandY","X","XandY","dog","dogandele","wrong","To see how we process ambiguous statements","none","quatenary"
1539,"anon71","female",29,"English","No","XY_Z","XY","Z","catdog","ele","wrong","To see how we process ambiguous statements","none","quatenary"
1540,"anon71","female",29,"English","No","XY_X","XY","X","catdog","cat","right","To see how we process ambiguous statements","none","quatenary"
1541,"anon71","female",29,"English","No","X_XandY","X","XandY","ele","catandele","wrong","To see how we process ambiguous statements","none","quatenary"
1542,"anon71","female",29,"English","No","X_X","X","X","ele","ele","right","To see how we process ambiguous statements","none","quatenary"
1543,"anon71","female",29,"English","No","XY_XandY","XY","XandY","dogele","dogandele","right","To see how we process ambiguous statements","none","quatenary"
1544,"anon71","female",29,"English","No","XY_XorY","XY","XorY","dogele","dogorele","kinda wrong","To see how we process ambiguous statements","none","quatenary"
1545,"anon71","female",29,"English","No","X_Z","X","Z","dog","ele","wrong","To see how we process ambiguous statements","none","quatenary"
1546,"anon71","female",29,"English","No","XY_XorY","XY","XorY","catele","catorele","kinda wrong","To see how we process ambiguous statements","none","quatenary"
1547,"anon71","female",29,"English","No","X_X","X","X","cat","cat","right","To see how we process ambiguous statements","none","quatenary"
1548,"anon71","female",29,"English","No","X_Z","X","Z","ele","cat","wrong","To see how we process ambiguous statements","none","quatenary"
1549,"anon71","female",29,"English","No","XY_XandY","XY","XandY","catdog","catanddog","right","To see how we process ambiguous statements","none","quatenary"
1550,"anon71","female",29,"English","No","XY_XandY","XY","XandY","catele","catandele","right","To see how we process ambiguous statements","none","quatenary"
1551,"anon71","female",29,"English","No","XY_Z","XY","Z","dogele","cat","wrong","To see how we process ambiguous statements","none","quatenary"
1552,"anon71","female",29,"English","No","X_XorY","X","XorY","ele","catorele","right","To see how we process ambiguous statements","none","quatenary"
1553,"anon71","female",29,"English","No","X_X","X","X","dog","dog","right","To see how we process ambiguous statements","none","quatenary"
1554,"anon71","female",29,"English","No","X_XorY","X","XorY","dog","dogorele","right","To see how we process ambiguous statements","none","quatenary"
1555,"anon71","female",29,"English","No","X_Z","X","Z","dog","cat","wrong","To see how we process ambiguous statements","none","quatenary"
1556,"anon71","female",29,"English","No","XY_Z","XY","Z","catele","dog","wrong","To see how we process ambiguous statements","none","quatenary"
1557,"anon71","female",29,"English","No","X_XorY","X","XorY","cat","catorele","right","To see how we process ambiguous statements","none","quatenary"
1558,"anon71","female",29,"English","No","XY_XorY","XY","XorY","catdog","catordog","kinda wrong","To see how we process ambiguous statements","none","quatenary"
1559,"anon71","female",29,"English","No","X_XandY","X","XandY","cat","catandele","kinda wrong","To see how we process ambiguous statements","none","quatenary"
1560,"anon71","female",29,"English","No","XY_X","XY","X","catele","cat","kinda right","To see how we process ambiguous statements","none","quatenary"
1609,"anon75","male",28,"English","No","XY_Z","XY","Z","catele","dog","wrong","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1610,"anon75","male",28,"English","No","XY_Z","XY","Z","dogele","cat","wrong","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1611,"anon75","male",28,"English","No","X_X","X","X","ele","ele","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1612,"anon75","male",28,"English","No","X_X","X","X","cat","cat","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1613,"anon75","male",28,"English","No","X_X","X","X","dog","dog","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1614,"anon75","male",28,"English","No","X_XandY","X","XandY","cat","catanddog","kinda right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1615,"anon75","male",28,"English","No","X_XandY","X","XandY","dog","catanddog","kinda right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1616,"anon75","male",28,"English","No","X_Z","X","Z","dog","ele","wrong","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1617,"anon75","male",28,"English","No","XY_XorY","XY","XorY","catele","catorele","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1618,"anon75","male",28,"English","No","XY_X","XY","X","catdog","cat","kinda right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1619,"anon75","male",28,"English","No","XY_XandY","XY","XandY","catele","catandele","kinda right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1620,"anon75","male",28,"English","No","X_Z","X","Z","dog","cat","wrong","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1621,"anon75","male",28,"English","No","XY_XandY","XY","XandY","dogele","dogandele","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1622,"anon75","male",28,"English","No","XY_X","XY","X","dogele","ele","kinda right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
1623,"anon75","male",28,"English","No","X_XorY","X","XorY","dog","dogorele","right","To understand how people perceive right and wrong answers based on ambiguity.","","quatenary"
